id,device_name,lat,long,pm_25,pm_10,no2,co,co2,ch4,temp,rh,data_created_time
235733,TARA041,28.563025,77.211014,34.6,46.8,48.0,0.94,,,25.2,72.0,2024-06-24 02:26:00+00:00
244554,TARA014,0.150000,0.150000,45.9,48.4,43.3,,791.0,,24.9,65.0,2024-06-25 06:13:00+00:00
248082,TARA054,NA,NA,27.1,37.9,55.0,1.61,,,28.0,61.0,2024-06-26 01:44:00+00:00
251610,TARA020,28.465366,77.053947,117.4,200.1,51.1,1.54,,,37.3,51.0,2024-06-26 17:57:00+00:00
260430,TARA044,28.440153,77.035553,39.6,63.5,83.2,0.75,,,35.5,54.0,2024-06-27 19:47:00+00:00
262194,TARA020,28.465279,77.053947,78.3,109.6,45.0,1.68,,,33.8,61.0,2024-06-27 23:11:00+00:00
263958,TARA054,28.394268,77.030434,85.3,115.3,49.0,0.86,,,33.6,65.0,2024-06-28 02:28:00+00:00
265721,TARA071,28.424158,77.089401,46.7,63.7,28.0,1.1,,,33.7,60.0,2024-06-28 05:39:00+00:00
267483,TARA011,28.425989,77.020523,25.9,35.0,36.9,,542.0,,31.1,70.0,2024-06-28 08:50:00+00:00
237498,TARA041,28.563025,77.211014,50.6,53.0,50.8,0.9,,,24.2,68.0,2024-06-24 08:34:00+00:00
241026,TARA023,NA,NA,61.1,87.5,22.2,1.55,,,24.3,62.0,2024-06-24 22:00:00+00:00
242791,TARA014,0.150000,0.150000,60.2,65.1,19.8,,808.0,,25.1,64.0,2024-06-25 02:16:00+00:00
255139,TARA008,28.562674,77.211166,50.2,67.8,34.1,,,,27.2,72.0,2024-06-27 07:09:00+00:00
258667,TARA044,28.440218,77.035507,26.4,26.4,0.9,0.17,,,39.3,43.0,2024-06-27 16:17:00+00:00
262195,TARA071,28.424221,77.089470,47.0,78.3,45.0,1.7,,,36.8,50.0,2024-06-27 23:12:00+00:00
263959,TARA044,28.440226,77.035408,106.5,143.9,50.2,0.87,,,33.8,66.0,2024-06-28 02:27:00+00:00
232207,TARA020,NA,NA,128.8,174.1,31.7,0.23,,,26.8,81.0,2024-06-23 16:53:00+00:00
244556,TARA020,28.562857,77.211105,39.4,82.4,26.8,0.77,,,24.2,67.0,2024-06-25 06:12:00+00:00
258668,TARA023,28.427767,77.032532,30.1,54.0,6.9,0.25,,,40.6,38.0,2024-06-27 16:17:00+00:00
260432,TARA023,28.396883,77.072205,29.7,40.5,43.1,0.82,,,37.9,30.0,2024-06-27 19:47:00+00:00
265723,TARA011,28.425798,77.020447,25.9,35.0,40.0,,547.0,,31.9,72.0,2024-06-28 05:37:00+00:00
232208,TARA041,NA,NA,137.3,185.5,31.1,0.26,,,26.9,82.0,2024-06-23 16:54:00+00:00
235736,TARA020,28.563099,77.211060,66.0,70.9,48.1,0.93,,,25.6,67.0,2024-06-24 02:26:00+00:00
242793,TARA020,NA,NA,60.2,65.2,48.0,0.93,,,24.6,65.0,2024-06-25 02:15:00+00:00
244557,TARA023,NA,NA,49.4,73.4,25.5,0.79,,,24.1,68.0,2024-06-25 06:13:00+00:00
248085,TARA014,NA,NA,26.0,39.2,10.0,,,,27.4,64.0,2024-06-26 01:44:00+00:00
253377,TARA020,28.465332,77.053963,106.9,146.5,56.1,0.92,,,33.2,59.0,2024-06-27 01:09:00+00:00
258669,TARA020,28.465347,77.053909,33.5,36.0,27.0,0.2,,,38.7,42.0,2024-06-27 16:17:00+00:00
260433,TARA020,28.465347,77.053909,47.2,78.5,98.7,0.76,,,34.6,55.0,2024-06-27 19:47:00+00:00
263961,TARA020,28.465342,77.053864,102.8,139.0,50.0,0.91,,,33.3,65.0,2024-06-28 02:27:00+00:00
267486,TARA054,28.394320,77.030449,37.2,50.2,0.0,0.84,,,29.1,79.0,2024-06-28 08:52:00+00:00
241029,TARA036,NA,NA,345.7,403.1,23.5,1.99,,,25.6,58.0,2024-06-24 22:01:00+00:00
251614,TARA020,28.465366,77.053947,117.4,200.1,51.1,1.76,,,37.3,51.0,2024-06-26 17:58:00+00:00
255142,TARA020,28.465324,77.053917,88.2,119.3,34.5,0.73,,,32.8,67.0,2024-06-27 07:10:00+00:00
256906,TARA023,28.424341,77.089378,32.8,44.3,29.7,1.1,,,36.0,52.0,2024-06-27 12:50:00+00:00
258670,TARA033,28.425613,77.020615,47.5,71.4,1.7,0.11,,,42.9,38.0,2024-06-27 16:17:00+00:00
260434,TARA014,28.430124,77.049973,49.6,76.0,73.5,,523.0,,35.5,53.0,2024-06-27 19:48:00+00:00
263962,TARA014,28.430054,77.050026,103.3,139.6,49.0,,539.0,,33.3,69.0,2024-06-28 02:28:00+00:00
241030,TARA008,NA,NA,409.5,457.1,44.4,,972.0,,24.0,62.0,2024-06-24 22:01:00+00:00
242795,TARA023,NA,NA,70.3,77.6,41.4,0.92,,,24.2,66.0,2024-06-25 02:16:00+00:00
248087,TARA054,NA,NA,27.1,37.9,54.8,1.61,,,28.0,61.0,2024-06-26 01:45:00+00:00
253379,TARA033,28.562998,77.210976,44.4,44.4,21.8,0.16,,,29.5,53.0,2024-06-27 01:09:00+00:00
256907,TARA071,28.424587,77.089355,35.4,70.1,21.0,0.58,,,39.3,44.0,2024-06-27 12:51:00+00:00
260435,TARA071,28.424362,77.089447,37.0,65.9,55.9,1.15,,,37.1,47.0,2024-06-27 19:48:00+00:00
262199,TARA054,28.394255,77.030464,60.9,68.2,44.2,1.65,,,34.3,60.0,2024-06-27 23:13:00+00:00
263963,TARA071,28.424343,77.089523,74.3,97.4,49.0,1.5,,,36.2,56.0,2024-06-28 02:28:00+00:00
265725,TARA054,28.394348,77.030426,33.2,44.9,0.0,0.77,,,30.7,76.0,2024-06-28 05:40:00+00:00
235739,TARA041,28.563025,77.211014,36.7,49.9,48.0,0.94,,,25.1,70.0,2024-06-24 02:27:00+00:00
237503,TARA041,28.563025,77.211014,50.6,53.0,50.7,0.89,,,24.2,68.0,2024-06-24 08:35:00+00:00
242796,TARA036,NA,NA,70.6,85.3,47.8,1.45,,,25.1,64.0,2024-06-25 02:16:00+00:00
255144,TARA033,28.563129,77.211014,59.6,80.5,22.7,0.18,,,29.3,63.0,2024-06-27 07:10:00+00:00
260436,TARA033,28.396803,77.072212,28.7,28.7,2.0,0.12,,,42.0,30.0,2024-06-27 19:47:00+00:00
233976,TARA041,NA,NA,100.1,153.0,,1.41,,,34.2,58.0,2024-06-23 21:29:00+00:00
242797,TARA008,NA,NA,71.3,73.8,31.6,,858.0,,24.1,67.0,2024-06-25 02:16:00+00:00
244561,TARA008,NA,NA,42.7,42.7,35.5,,845.0,,24.0,68.0,2024-06-25 06:14:00+00:00
253381,TARA008,28.563194,77.211342,43.5,43.5,30.1,,,,27.2,62.0,2024-06-27 01:09:00+00:00
241033,TARA023,NA,NA,501.3,568.5,24.7,1.57,,,24.1,61.0,2024-06-24 22:02:00+00:00
244562,TARA014,0.150000,0.150000,44.5,44.5,43.3,,787.0,,25.0,66.0,2024-06-25 06:15:00+00:00
251618,TARA020,28.465366,77.053947,117.4,200.1,50.4,1.64,,,37.3,51.0,2024-06-26 17:59:00+00:00
258674,TARA044,28.440269,77.035439,26.4,26.4,0.7,0.17,,,39.5,42.0,2024-06-27 16:18:00+00:00
262202,TARA044,28.440157,77.035294,74.4,98.4,45.2,1.64,,,34.4,61.0,2024-06-27 23:12:00+00:00
267489,TARA044,28.440121,77.035591,41.7,56.4,58.2,0.84,,,29.7,75.0,2024-06-28 08:51:00+00:00
241034,TARA020,NA,NA,293.9,328.3,12.2,1.57,,,25.1,58.0,2024-06-24 22:02:00+00:00
242799,TARA014,0.150000,0.150000,64.4,69.3,19.8,,806.0,,25.1,64.0,2024-06-25 02:17:00+00:00
248091,TARA054,NA,NA,27.1,37.9,55.0,1.6,,,28.0,59.0,2024-06-26 01:46:00+00:00
253383,TARA020,28.465332,77.053963,106.9,146.5,56.1,0.92,,,33.2,59.0,2024-06-27 01:10:00+00:00
255147,TARA020,28.465324,77.053917,88.2,119.3,34.4,0.73,,,32.8,67.0,2024-06-27 07:11:00+00:00
256911,TARA023,28.424341,77.089378,32.8,44.3,29.2,1.09,,,36.0,51.0,2024-06-27 12:51:00+00:00
258675,TARA023,28.427790,77.032547,30.1,54.0,6.7,0.25,,,40.5,38.0,2024-06-27 16:18:00+00:00
260439,TARA054,28.394417,77.030304,60.4,62.9,55.5,0.76,,,36.3,51.0,2024-06-27 19:49:00+00:00
262203,TARA020,28.465279,77.053947,78.3,109.6,45.0,1.69,,,33.8,61.0,2024-06-27 23:12:00+00:00
265728,TARA044,28.440130,77.035553,36.5,49.4,29.2,0.78,,,30.5,76.0,2024-06-28 05:39:00+00:00
267490,TARA020,28.465315,77.053955,29.8,40.3,49.2,0.85,,,28.6,80.0,2024-06-28 08:51:00+00:00
232215,TARA041,NA,NA,135.7,148.0,31.1,0.25,,,26.9,82.0,2024-06-23 16:55:00+00:00
235743,TARA020,28.563099,77.211060,66.0,70.9,48.1,0.93,,,25.5,67.0,2024-06-24 02:27:00+00:00
244564,TARA023,NA,NA,42.7,45.1,25.5,0.79,,,24.2,68.0,2024-06-25 06:14:00+00:00
258676,TARA020,28.465347,77.053909,33.5,36.0,27.0,0.19,,,38.7,42.0,2024-06-27 16:18:00+00:00
262204,TARA014,28.430052,77.049889,64.4,82.5,59.9,,532.0,,34.7,59.0,2024-06-27 23:13:00+00:00
263967,TARA054,28.394268,77.030434,85.3,115.3,49.0,0.86,,,33.6,65.0,2024-06-28 02:29:00+00:00
265729,TARA020,28.465307,77.053963,37.4,50.5,29.0,0.76,,,29.1,80.0,2024-06-28 05:39:00+00:00
237508,TARA041,28.563025,77.211014,49.2,51.7,50.8,0.9,,,24.2,68.0,2024-06-24 08:36:00+00:00
242801,TARA020,NA,NA,51.9,56.9,48.0,0.92,,,24.5,64.0,2024-06-25 02:17:00+00:00
253385,TARA033,28.562998,77.210976,44.4,44.4,21.4,0.15,,,29.4,50.0,2024-06-27 01:10:00+00:00
255149,TARA033,28.563129,77.211014,59.6,80.5,23.0,0.18,,,29.3,64.0,2024-06-27 07:11:00+00:00
256913,TARA071,28.424587,77.089355,35.4,70.1,21.0,0.57,,,39.3,44.0,2024-06-27 12:52:00+00:00
260441,TARA044,28.440153,77.035553,39.6,63.5,84.6,0.75,,,35.4,54.0,2024-06-27 19:48:00+00:00
262205,TARA071,28.424221,77.089470,47.0,78.3,45.0,1.69,,,36.8,50.0,2024-06-27 23:13:00+00:00
241037,TARA008,NA,NA,514.9,602.7,43.1,,988.0,,23.9,62.0,2024-06-24 22:02:00+00:00
251622,TARA020,28.465366,77.053947,117.4,200.1,52.8,1.54,,,37.3,51.0,2024-06-26 18:00:00+00:00
258678,TARA033,28.425613,77.020615,47.5,71.4,1.4,0.12,,,42.9,38.0,2024-06-27 16:18:00+00:00
260442,TARA023,28.396883,77.072205,29.7,40.5,44.3,0.82,,,37.9,30.0,2024-06-27 19:48:00+00:00
263969,TARA044,28.440226,77.035408,113.4,153.2,50.2,0.87,,,33.8,66.0,2024-06-28 02:28:00+00:00
265731,TARA014,28.430073,77.049934,31.6,42.7,36.0,,524.0,,29.3,83.0,2024-06-28 05:40:00+00:00
235746,TARA041,28.563025,77.211014,36.7,49.9,48.0,0.94,,,25.1,71.0,2024-06-24 02:28:00+00:00
241038,TARA014,0.150000,0.150000,472.4,540.5,39.9,,928.0,,25.2,59.0,2024-06-24 22:03:00+00:00
242803,TARA023,NA,NA,67.2,72.2,41.4,0.92,,,24.1,65.0,2024-06-25 02:17:00+00:00
248095,TARA054,NA,NA,27.1,37.9,55.0,1.6,,,28.0,58.0,2024-06-26 01:47:00+00:00
260443,TARA020,28.465347,77.053909,47.2,78.5,97.7,0.76,,,34.6,55.0,2024-06-27 19:48:00+00:00
263970,TARA020,28.465342,77.053864,102.8,139.0,50.0,0.91,,,33.3,65.0,2024-06-28 02:28:00+00:00
265732,TARA041,28.563112,77.211044,26.5,29.0,29.0,0.93,,,28.3,67.0,2024-06-28 05:40:00+00:00
233983,TARA041,NA,NA,100.1,153.0,,1.39,,,34.2,58.0,2024-06-23 21:30:00+00:00
242804,TARA008,NA,NA,56.2,66.1,31.7,,855.0,,24.0,66.0,2024-06-25 02:18:00+00:00
244568,TARA014,0.150000,0.150000,52.9,55.3,43.3,,788.0,,25.1,66.0,2024-06-25 06:16:00+00:00
253388,TARA020,28.465332,77.053963,106.9,146.5,56.1,0.92,,,33.2,59.0,2024-06-27 01:11:00+00:00
256916,TARA054,28.424301,77.089287,29.8,64.5,23.1,0.99,,,36.5,51.0,2024-06-27 12:53:00+00:00
258680,TARA011,28.425730,77.020447,26.5,44.6,19.3,,525.0,,38.6,44.0,2024-06-27 16:18:00+00:00
262208,TARA054,28.394255,77.030464,60.9,68.2,44.0,1.64,,,34.3,60.0,2024-06-27 23:14:00+00:00
267495,TARA054,28.394320,77.030449,37.2,50.2,0.0,0.84,,,29.2,78.0,2024-06-28 08:53:00+00:00
233984,TARA020,NA,NA,94.9,108.1,9.0,1.21,,,33.8,58.0,2024-06-23 21:29:00+00:00
244569,TARA020,28.562857,77.211105,49.1,49.1,26.9,0.77,,,24.4,69.0,2024-06-25 06:15:00+00:00
251625,TARA020,28.465366,77.053947,117.4,200.1,69.2,1.5,,,37.3,51.0,2024-06-26 18:01:00+00:00
253389,TARA033,28.562998,77.210976,44.4,44.4,21.8,0.15,,,29.4,50.0,2024-06-27 01:11:00+00:00
255153,TARA020,28.465324,77.053917,88.2,119.3,34.7,0.73,,,32.8,67.0,2024-06-27 07:11:00+00:00
260445,TARA071,28.424362,77.089447,37.0,65.9,56.8,1.16,,,37.1,47.0,2024-06-27 19:49:00+00:00
263972,TARA041,NA,NA,39.0,39.0,49.0,1.07,,,28.3,55.0,2024-06-28 02:29:00+00:00
237513,TARA041,28.563025,77.211014,49.2,51.7,50.6,0.89,,,24.2,69.0,2024-06-24 08:37:00+00:00
241041,TARA023,NA,NA,535.9,631.4,27.4,1.58,,,24.1,61.0,2024-06-24 22:03:00+00:00
242806,TARA014,0.150000,0.150000,60.5,76.2,19.8,,803.0,,25.0,63.0,2024-06-25 02:18:00+00:00
244570,TARA023,NA,NA,56.3,58.7,25.5,0.79,,,24.2,67.0,2024-06-25 06:15:00+00:00
255154,TARA033,28.563129,77.211014,59.6,80.5,23.2,0.18,,,29.4,64.0,2024-06-27 07:12:00+00:00
258682,TARA044,28.440269,77.035439,26.4,26.4,0.9,0.17,,,39.7,42.0,2024-06-27 16:19:00+00:00
263973,TARA071,28.424343,77.089523,74.3,97.4,49.0,1.5,,,36.2,56.0,2024-06-28 02:29:00+00:00
265735,TARA054,28.394339,77.030441,33.2,44.9,0.0,0.77,,,30.7,76.0,2024-06-28 05:41:00+00:00
232222,TARA020,NA,NA,117.7,159.1,31.7,0.22,,,26.6,79.0,2024-06-23 16:55:00+00:00
235750,TARA020,28.563099,77.211060,53.5,56.0,48.1,0.93,,,25.5,68.0,2024-06-24 02:28:00+00:00
248099,TARA054,NA,NA,27.1,37.9,55.0,1.6,,,28.0,59.0,2024-06-26 01:48:00+00:00
256919,TARA033,28.424383,77.089378,27.3,27.3,,0.18,,,37.0,55.0,2024-06-27 12:52:00+00:00
258683,TARA023,28.427790,77.032547,30.1,54.0,7.0,0.25,,,40.6,38.0,2024-06-27 16:19:00+00:00
262211,TARA044,28.440157,77.035294,74.4,98.4,45.2,1.64,,,34.4,61.0,2024-06-27 23:13:00+00:00
267498,TARA044,28.440121,77.035591,41.7,56.4,58.8,0.84,,,29.7,75.0,2024-06-28 08:52:00+00:00
232223,TARA041,NA,NA,135.7,148.0,31.1,0.26,,,26.8,79.0,2024-06-23 16:56:00+00:00
242808,TARA020,NA,NA,55.6,63.0,48.0,0.92,,,24.5,63.0,2024-06-25 02:18:00+00:00
248100,TARA014,NA,NA,26.0,39.2,10.0,,,,27.3,62.0,2024-06-26 01:48:00+00:00
253392,TARA020,28.465332,77.053963,106.9,146.5,56.1,0.92,,,33.2,59.0,2024-06-27 01:11:00+00:00
260448,TARA054,28.394417,77.030304,60.4,62.9,56.1,0.76,,,36.4,51.0,2024-06-27 19:50:00+00:00
267499,TARA020,28.465315,77.053955,29.8,40.3,49.7,0.85,,,28.6,80.0,2024-06-28 08:51:00+00:00
241044,TARA036,NA,NA,518.3,565.9,25.8,2.05,,,25.4,58.0,2024-06-24 22:03:00+00:00
244573,TARA008,NA,NA,42.9,58.1,36.3,,844.0,,24.1,68.0,2024-06-25 06:15:00+00:00
251629,TARA020,28.465366,77.053947,117.4,200.1,69.2,1.52,,,37.3,51.0,2024-06-26 18:02:00+00:00
256921,TARA071,28.424587,77.089355,35.4,70.1,21.0,0.58,,,39.3,44.0,2024-06-27 12:53:00+00:00
258685,TARA020,28.465347,77.053909,33.5,36.0,27.0,0.2,,,38.8,42.0,2024-06-27 16:19:00+00:00
262213,TARA020,28.465292,77.053940,78.3,109.6,45.0,1.68,,,33.8,61.0,2024-06-27 23:13:00+00:00
263976,TARA054,28.394268,77.030434,85.3,115.3,49.0,0.87,,,33.6,65.0,2024-06-28 02:30:00+00:00
265738,TARA044,28.440130,77.035553,36.5,49.4,29.2,0.78,,,30.5,76.0,2024-06-28 05:40:00+00:00
235753,TARA041,28.563025,77.211014,29.0,31.5,48.0,0.95,,,25.2,73.0,2024-06-24 02:29:00+00:00
241045,TARA014,0.150000,0.150000,418.4,471.8,37.8,,957.0,,25.2,59.0,2024-06-24 22:04:00+00:00
242810,TARA023,NA,NA,75.3,95.9,41.4,0.92,,,24.0,65.0,2024-06-25 02:18:00+00:00
256922,TARA054,28.424301,77.089287,29.8,64.5,23.1,1.01,,,36.5,51.0,2024-06-27 12:53:00+00:00
258686,TARA014,28.430120,77.049934,38.8,121.5,6.7,,520.0,,37.4,47.0,2024-06-27 16:20:00+00:00
260450,TARA044,28.440153,77.035553,39.6,63.5,82.9,0.75,,,35.3,54.0,2024-06-27 19:49:00+00:00
262214,TARA071,28.424221,77.089470,47.0,78.3,45.0,1.7,,,36.8,50.0,2024-06-27 23:14:00+00:00
233990,TARA041,NA,NA,77.9,135.7,,1.38,,,34.2,58.0,2024-06-23 21:31:00+00:00
237518,TARA041,28.563025,77.211014,44.0,46.5,50.4,0.89,,,24.2,69.0,2024-06-24 08:38:00+00:00
242811,TARA008,NA,NA,66.0,70.9,31.7,,854.0,,23.9,65.0,2024-06-25 02:19:00+00:00
248103,TARA054,NA,NA,27.1,37.9,55.0,1.6,,,28.0,61.0,2024-06-26 01:49:00+00:00
255159,TARA020,28.465311,77.053917,104.6,141.4,34.9,0.73,,,32.8,67.0,2024-06-27 07:13:00+00:00
260451,TARA020,28.465347,77.053909,47.2,78.5,96.0,0.76,,,34.6,55.0,2024-06-27 19:49:00+00:00
262215,TARA054,28.394255,77.030464,60.9,68.2,44.1,1.64,,,34.3,60.0,2024-06-27 23:15:00+00:00
263978,TARA044,28.440226,77.035408,113.4,153.2,50.2,0.87,,,33.8,66.0,2024-06-28 02:29:00+00:00
265740,TARA020,28.465307,77.053963,37.4,50.5,29.0,0.76,,,29.1,80.0,2024-06-28 05:40:00+00:00
267502,TARA054,28.394320,77.030449,37.2,50.2,0.0,0.84,,,29.2,78.0,2024-06-28 08:54:00+00:00
233991,TARA020,NA,NA,94.9,108.1,9.0,1.19,,,33.8,58.0,2024-06-23 21:30:00+00:00
242812,TARA014,0.150000,0.150000,63.7,66.1,19.8,,802.0,,24.9,63.0,2024-06-25 02:19:00+00:00
244576,TARA014,0.150000,0.150000,42.8,52.9,43.6,,792.0,,25.2,66.0,2024-06-25 06:17:00+00:00
253396,TARA020,28.465281,77.053940,106.9,146.5,56.1,0.92,,,33.2,59.0,2024-06-27 01:13:00+00:00
255160,TARA033,28.563129,77.211014,59.6,80.5,23.2,0.18,,,29.6,65.0,2024-06-27 07:13:00+00:00
256924,TARA008,28.424398,77.089355,,,12.9,,1025.0,,38.4,56.0,2024-06-27 12:52:00+00:00
258688,TARA033,28.425613,77.020615,47.5,71.4,1.4,0.12,,,42.9,38.0,2024-06-27 16:19:00+00:00
260452,TARA023,28.396883,77.072205,29.7,40.5,43.7,0.82,,,37.9,30.0,2024-06-27 19:49:00+00:00
263979,TARA020,28.465342,77.053864,102.8,139.0,50.0,0.91,,,33.3,65.0,2024-06-28 02:29:00+00:00
265741,TARA041,28.563112,77.211044,26.5,29.0,29.0,0.93,,,28.3,68.0,2024-06-28 05:41:00+00:00
241048,TARA023,NA,NA,484.1,550.8,30.2,1.58,,,24.1,63.0,2024-06-24 22:04:00+00:00
244577,TARA020,28.562857,77.211105,42.0,56.8,27.2,0.77,,,24.4,69.0,2024-06-25 06:16:00+00:00
251633,TARA020,28.465366,77.053947,117.4,200.1,70.0,1.66,,,37.3,51.0,2024-06-26 18:02:00+00:00
263980,TARA041,NA,NA,38.0,40.4,49.0,1.07,,,28.2,54.0,2024-06-28 02:30:00+00:00
235757,TARA020,28.563099,77.211060,53.5,56.0,48.0,0.93,,,25.6,69.0,2024-06-24 02:29:00+00:00
241049,TARA036,NA,NA,453.0,503.1,28.8,1.74,,,25.4,60.0,2024-06-24 22:04:00+00:00
244578,TARA023,NA,NA,54.5,72.7,25.7,0.79,,,24.3,67.0,2024-06-25 06:16:00+00:00
248106,TARA054,NA,NA,27.1,37.9,55.0,1.61,,,28.0,61.0,2024-06-26 01:50:00+00:00
253398,TARA008,28.563194,77.211342,43.5,43.5,30.8,,,,27.2,62.0,2024-06-27 01:13:00+00:00
260454,TARA011,28.425974,77.020470,43.9,83.5,7.0,,538.0,,35.9,53.0,2024-06-27 19:49:00+00:00
265743,TARA071,28.424158,77.089401,46.7,63.7,28.0,1.1,,,33.7,61.0,2024-06-28 05:41:00+00:00
267505,TARA044,28.440121,77.035591,41.7,56.4,58.4,0.84,,,29.7,75.0,2024-06-28 08:53:00+00:00
232230,TARA020,NA,NA,117.7,159.1,31.7,0.23,,,26.5,77.0,2024-06-23 16:56:00+00:00
242815,TARA020,NA,NA,57.5,64.9,48.0,0.92,,,24.4,64.0,2024-06-25 02:19:00+00:00
256927,TARA044,28.424326,77.089310,46.7,62.4,24.0,1.07,,,36.9,49.0,2024-06-27 12:53:00+00:00
258691,TARA044,28.440269,77.035439,26.4,26.4,0.6,0.17,,,39.8,41.0,2024-06-27 16:20:00+00:00
262219,TARA044,28.440332,77.035355,69.8,94.4,45.2,1.63,,,34.3,61.0,2024-06-27 23:14:00+00:00
263982,TARA071,28.424343,77.089523,74.3,97.4,49.0,1.51,,,36.2,56.0,2024-06-28 02:30:00+00:00
267506,TARA020,28.465315,77.053955,29.8,40.3,50.0,0.84,,,28.5,80.0,2024-06-28 08:53:00+00:00
232231,TARA041,NA,NA,135.7,148.0,31.1,0.27,,,26.7,78.0,2024-06-23 16:57:00+00:00
256928,TARA023,28.430260,77.050499,32.8,44.3,29.3,1.09,,,36.0,50.0,2024-06-27 12:53:00+00:00
258692,TARA023,28.427790,77.032547,30.1,54.0,7.0,0.25,,,40.6,38.0,2024-06-27 16:20:00+00:00
262220,TARA020,28.465292,77.053940,78.3,109.6,45.0,1.68,,,33.8,61.0,2024-06-27 23:14:00+00:00
263983,TARA011,28.425692,77.020409,74.4,100.6,30.0,,552.0,,34.3,64.0,2024-06-28 02:29:00+00:00
241052,TARA008,NA,NA,420.5,450.0,43.4,,1035.0,,24.0,63.0,2024-06-24 22:05:00+00:00
242817,TARA023,NA,NA,82.4,111.2,41.4,0.92,,,24.0,66.0,2024-06-25 02:19:00+00:00
248109,TARA054,NA,NA,27.1,37.9,55.0,1.6,,,28.0,59.0,2024-06-26 01:51:00+00:00
251637,TARA020,28.465366,77.053947,86.9,148.1,69.8,1.89,,,37.3,51.0,2024-06-26 18:04:00+00:00
253401,TARA020,28.465281,77.053940,106.9,146.5,56.1,0.92,,,33.2,59.0,2024-06-27 01:14:00+00:00
255165,TARA020,28.465311,77.053917,104.6,141.4,35.3,0.74,,,32.8,67.0,2024-06-27 07:14:00+00:00
258693,TARA020,28.465347,77.053909,33.5,36.0,27.0,0.2,,,38.8,42.0,2024-06-27 16:19:00+00:00
260457,TARA054,28.394417,77.030304,60.4,62.9,63.0,0.76,,,36.3,51.0,2024-06-27 19:51:00+00:00
265746,TARA054,28.394339,77.030441,33.2,44.9,0.0,0.77,,,30.6,76.0,2024-06-28 05:42:00+00:00
233997,TARA041,NA,NA,77.9,135.7,,1.39,,,34.2,58.0,2024-06-23 21:32:00+00:00
241053,TARA014,0.150000,0.150000,391.1,428.8,35.5,,973.0,,25.2,60.0,2024-06-24 22:05:00+00:00
242818,TARA008,NA,NA,71.5,87.2,31.7,,856.0,,24.0,66.0,2024-06-25 02:20:00+00:00
255166,TARA033,28.563129,77.211014,59.6,80.5,22.9,0.18,,,29.6,66.0,2024-06-27 07:14:00+00:00
256930,TARA033,28.424383,77.089378,27.3,27.3,,0.18,,,37.1,54.0,2024-06-27 12:53:00+00:00
260458,TARA044,28.440153,77.035553,39.6,63.5,83.9,0.75,,,35.3,55.0,2024-06-27 19:50:00+00:00
267509,TARA011,28.425749,77.020401,25.9,35.0,36.9,,546.0,,31.1,70.0,2024-06-28 08:53:00+00:00
233998,TARA020,NA,NA,94.9,108.1,9.0,1.2,,,33.8,58.0,2024-06-23 21:32:00+00:00
242819,TARA014,0.150000,0.150000,63.7,66.1,19.8,,802.0,,24.9,64.0,2024-06-25 02:21:00+00:00
251639,TARA020,28.465366,77.053947,86.9,148.1,69.8,2.03,,,37.2,51.0,2024-06-26 18:05:00+00:00
256931,TARA071,28.424587,77.089355,35.4,70.1,21.0,0.58,,,39.3,44.0,2024-06-27 12:53:00+00:00
258695,TARA033,28.425613,77.020615,47.5,71.4,1.4,0.12,,,42.9,38.0,2024-06-27 16:19:00+00:00
260459,TARA023,28.396883,77.072205,29.7,40.5,43.3,0.83,,,37.9,30.0,2024-06-27 19:50:00+00:00
262223,TARA071,28.424221,77.089470,47.0,78.3,45.0,1.7,,,36.8,50.0,2024-06-27 23:15:00+00:00
265748,TARA044,28.440130,77.035553,36.5,49.4,29.2,0.78,,,30.5,76.0,2024-06-28 05:41:00+00:00
235763,TARA020,28.563099,77.211060,58.7,63.6,48.0,0.93,,,25.7,69.0,2024-06-24 02:30:00+00:00
237527,TARA041,28.563025,77.211014,40.7,50.5,50.5,0.89,,,24.3,70.0,2024-06-24 08:41:00+00:00
260460,TARA020,28.465347,77.053909,47.2,78.5,99.3,0.77,,,34.6,55.0,2024-06-27 19:49:00+00:00
262224,TARA054,28.394255,77.030464,60.9,68.2,44.0,1.64,,,34.3,60.0,2024-06-27 23:16:00+00:00
263987,TARA054,28.394268,77.030434,85.3,115.3,49.0,0.86,,,33.5,65.0,2024-06-28 02:31:00+00:00
265749,TARA020,28.465307,77.053963,37.4,50.5,29.0,0.76,,,29.1,80.0,2024-06-28 05:41:00+00:00
241056,TARA023,NA,NA,459.9,491.9,31.6,1.57,,,24.1,63.0,2024-06-24 22:05:00+00:00
248113,TARA054,NA,NA,27.1,37.9,55.0,1.6,,,28.0,58.0,2024-06-26 01:52:00+00:00
253405,TARA020,28.465281,77.053940,106.9,146.5,56.1,0.92,,,33.3,59.0,2024-06-27 01:15:00+00:00
263988,TARA044,28.440226,77.035408,113.4,153.2,50.2,0.87,,,33.8,66.0,2024-06-28 02:30:00+00:00
267512,TARA054,28.394320,77.030449,37.2,50.2,0.0,0.84,,,29.2,79.0,2024-06-28 08:55:00+00:00
242822,TARA020,NA,NA,69.3,71.8,48.0,0.92,,,24.5,65.0,2024-06-25 02:20:00+00:00
255170,TARA020,28.465311,77.053917,104.6,141.4,36.0,0.74,,,32.8,67.0,2024-06-27 07:15:00+00:00
258698,TARA023,28.427790,77.032547,30.1,54.0,7.0,0.26,,,40.6,38.0,2024-06-27 16:21:00+00:00
